,Parcel ID,Address,date,price,yr_blt,sf,full_address,unique_ID,price_sf,sale_year,year,month,year-month
28709,057E01065000,1005 FIELD VIEW DR,2022-04-18,345000.0,2001,2580,"1005 FIELD VIEW DR Henry County, GA",057E01065000-4/18/2022-345000.0,133.72093023255815,2022,2022,4,2022-4
28710,025-02022005,131 ROWAN RD,2022-04-15,248000.0,1976,1500,"131 ROWAN RD Henry County, GA",025-02022005-4/15/2022-248000.0,165.33333333333334,2022,2022,4,2022-4
28712,052B01003000,125 ROYAL BURGESS WAY,2022-04-15,630000.0,1996,3537,"125 ROYAL BURGESS WAY Henry County, GA",052B01003000-4/15/2022-630000.0,178.11704834605598,2022,2022,4,2022-4
28713,071F01074000,82 GREENLAND DR,2022-04-15,315000.0,1998,1918,"82 GREENLAND DR Henry County, GA",071F01074000-4/15/2022-315000.0,164.23357664233578,2022,2022,4,2022-4
28714,016D01101000,1128 ALASKA ST,2022-04-15,456000.0,2021,3048,"1128 ALASKA ST Henry County, GA",016D01101000-4/15/2022-456000.0,149.60629921259843,2022,2022,4,2022-4
28715,031T01170000,223 BRODER FARMS DR,2022-04-15,338500.0,2021,1900,"223 BRODER FARMS DR Henry County, GA",031T01170000-4/15/2022-338500.0,178.1578947368421,2022,2022,4,2022-4
28716,053D01026000,496 WALNUT CREEK DR,2022-04-15,372000.0,1995,2204,"496 WALNUT CREEK DR Henry County, GA",053D01026000-4/15/2022-372000.0,168.78402903811252,2022,2022,4,2022-4
28717,054H01049000,142 HIMALAYA WAY,2022-04-15,479200.0,2021,3360,"142 HIMALAYA WAY Henry County, GA",054H01049000-4/15/2022-479200.0,142.61904761904762,2022,2022,4,2022-4
28718,084B01193000,398 MCKENZIE DR,2022-04-15,324000.0,1996,2564,"398 MCKENZIE DR Henry County, GA",084B01193000-4/15/2022-324000.0,126.36505460218409,2022,2022,4,2022-4
28719,121D01120000,177 RUBY LN,2022-04-15,510500.0,2019,3808,"177 RUBY LN Henry County, GA",121D01120000-4/15/2022-510500.0,134.05987394957984,2022,2022,4,2022-4
28720,129A01116000,1033 ALLEGIANCE DR,2022-04-15,310000.0,2017,1947,"1033 ALLEGIANCE DR Henry County, GA",129A01116000-4/15/2022-310000.0,159.21931176168465,2022,2022,4,2022-4
28721,157A01006000,670 LANEY RD,2022-04-15,280000.0,1996,1355,"670 LANEY RD Henry County, GA",157A01006000-4/15/2022-280000.0,206.6420664206642,2022,2022,4,2022-4
28722,054C01033000,280 GROVER TURNER WAY,2022-04-15,285000.0,2004,2428,"280 GROVER TURNER WAY Henry County, GA",054C01033000-4/15/2022-285000.0,117.38056013179572,2022,2022,4,2022-4
28723,087A02013000,135 GILL LN,2022-04-15,348300.0,1995,2870,"135 GILL LN Henry County, GA",087A02013000-4/15/2022-348300.0,121.3588850174216,2022,2022,4,2022-4
28724,129D01014000,241 HAPPY TRL,2022-04-15,362000.0,2005,2563,"241 HAPPY TRL Henry County, GA",129D01014000-4/15/2022-362000.0,141.24073351541162,2022,2022,4,2022-4
28725,130H01065000,2127 THEBERTON TRL,2022-04-15,330000.0,2019,2332,"2127 THEBERTON TRL Henry County, GA",130H01065000-4/15/2022-330000.0,141.50943396226415,2022,2022,4,2022-4
28726,141-01027002,2084 HIGHWAY 81 E,2022-04-11,250000.0,1960,1550,"2084 HIGHWAY 81 E Henry County, GA",141-01027002-4/11/2022-250000.0,161.29032258064515,2022,2022,4,2022-4
28727,016D01069000,809 ALBRIGHT LN,2022-04-15,492200.0,2021,3782,"809 ALBRIGHT LN Henry County, GA",016D01069000-4/15/2022-492200.0,130.1427815970386,2022,2022,4,2022-4
28728,031P01158000,1520 BUCKINGHAM PL,2022-04-15,310000.0,2001,1988,"1520 BUCKINGHAM PL Henry County, GA",031P01158000-4/15/2022-310000.0,155.93561368209257,2022,2022,4,2022-4
28729,080D02103000,6716 VIEWPOINTE DR,2022-04-15,925000.0,2007,5850,"6716 VIEWPOINTE DR Henry County, GA",080D02103000-4/15/2022-925000.0,158.1196581196581,2022,2022,4,2022-4
28730,088C01090000,125 MOSS POINTE DR,2022-04-15,351000.0,2002,2728,"125 MOSS POINTE DR Henry County, GA",088C01090000-4/15/2022-351000.0,128.6656891495601,2022,2022,4,2022-4
28731,089D01107000,6018 RIDGEMONT WAY,2022-04-15,420000.0,1994,2662,"6018 RIDGEMONT WAY Henry County, GA",089D01107000-4/15/2022-420000.0,157.77610818933132,2022,2022,4,2022-4
28733,017C01256000,740 RELIC RDG,2022-04-15,438700.0,2021,3155,"740 RELIC RDG Henry County, GA",017C01256000-4/15/2022-438700.0,139.04912836767036,2022,2022,4,2022-4
28734,024E01123000,513 BITTERROOT TRL,2022-04-15,375000.0,2021,2698,"513 BITTERROOT TRL Henry County, GA",024E01123000-4/15/2022-375000.0,138.99184581171238,2022,2022,4,2022-4
28735,012B01076000,3209 STONEMILL DR,2022-04-15,345000.0,1995,2882,"3209 STONEMILL DR Henry County, GA",012B01076000-4/15/2022-345000.0,119.70853573907009,2022,2022,4,2022-4
28736,050D01112000,350 SUMMER HILL CIR,2022-04-15,305500.0,2000,1669,"350 SUMMER HILL CIR Henry County, GA",050D01112000-4/15/2022-305500.0,183.043738765728,2022,2022,4,2022-4
28737,079C01017000,112 LEVERET RD,2022-04-15,448400.0,2021,2894,"112 LEVERET RD Henry County, GA",079C01017000-4/15/2022-448400.0,154.9412577747063,2022,2022,4,2022-4
28738,090E01054000,216 LELAND LN,2022-04-15,392000.0,2019,2174,"216 LELAND LN Henry County, GA",090E01054000-4/15/2022-392000.0,180.31278748850045,2022,2022,4,2022-4
28739,110B01247000,3203 PURITAN WAY,2022-04-15,365000.0,2015,2334,"3203 PURITAN WAY Henry County, GA",110B01247000-4/15/2022-365000.0,156.38389031705228,2022,2022,4,2022-4
28740,126-01046000,455 RABBIT RUN RD,2022-04-15,325000.0,1986,1980,"455 RABBIT RUN RD Henry County, GA",126-01046000-4/15/2022-325000.0,164.14141414141415,2022,2022,4,2022-4
28741,020D01230000,224 DEODAR LN,2022-04-14,302000.0,2010,2452,"224 DEODAR LN Henry County, GA",020D01230000-4/14/2022-302000.0,123.16476345840131,2022,2022,4,2022-4
28742,053E01009000,520 PLANTATION CV,2022-04-14,295000.0,1997,1367,"520 PLANTATION CV Henry County, GA",053E01009000-4/14/2022-295000.0,215.80102414045353,2022,2022,4,2022-4
28744,146F01141000,905 TIBURON CT,2022-04-14,335100.0,2021,2418,"905 TIBURON CT Henry County, GA",146F01141000-4/14/2022-335100.0,138.58560794044666,2022,2022,4,2022-4
28745,165-01014003,859 HONEY CREEK RD,2022-04-14,311000.0,2002,1877,"859 HONEY CREEK RD Henry County, GA",165-01014003-4/14/2022-311000.0,165.68993074054342,2022,2022,4,2022-4
28746,026A03077000,15 CANYON CV,2022-04-14,255000.0,1985,2454,"15 CANYON CV Henry County, GA",026A03077000-4/14/2022-255000.0,103.91198044009779,2022,2022,4,2022-4
28747,027-01005002,4515 ADAMS CT,2022-04-14,302000.0,1994,2550,"4515 ADAMS CT Henry County, GA",027-01005002-4/14/2022-302000.0,118.43137254901961,2022,2022,4,2022-4
28748,027F01046000,520 WHITEWATER TRL,2022-04-14,460000.0,2002,3646,"520 WHITEWATER TRL Henry County, GA",027F01046000-4/14/2022-460000.0,126.16566099835435,2022,2022,4,2022-4
28749,074E01020000,177 SWINDON DR,2022-04-14,297900.0,2021,1488,"177 SWINDON DR Henry County, GA",074E01020000-4/14/2022-297900.0,200.2016129032258,2022,2022,4,2022-4
28750,093A01138000,700 VILLAGE OVERLOOK,2022-04-14,310000.0,1998,1653,"700 VILLAGE OVERLOOK Henry County, GA",093A01138000-4/14/2022-310000.0,187.53781004234725,2022,2022,4,2022-4
28751,128-02007000,174 DAVIS LAKE RD,2022-04-14,165000.0,1958,1000,"174 DAVIS LAKE RD Henry County, GA",128-02007000-4/14/2022-165000.0,165.0,2022,2022,4,2022-4
28752,136-01027000,1800 EAST LAKE RD,2022-04-14,298000.0,1943,1685,"1800 EAST LAKE RD Henry County, GA",136-01027000-4/14/2022-298000.0,176.8545994065282,2022,2022,4,2022-4
28753,025-03009007,815 FAIRVIEW RD,2022-04-14,275000.0,1960,1656,"815 FAIRVIEW RD Henry County, GA",025-03009007-4/14/2022-275000.0,166.06280193236714,2022,2022,4,2022-4
28754,037A01004000,130 DUNWICK LN,2022-04-14,278600.0,1990,1419,"130 DUNWICK LN Henry County, GA",037A01004000-4/14/2022-278600.0,196.3354474982382,2022,2022,4,2022-4
28755,065J01064000,617 SHEARWATER WAY,2022-04-14,505000.0,2016,4049,"617 SHEARWATER WAY Henry County, GA",065J01064000-4/14/2022-505000.0,124.72215361817733,2022,2022,4,2022-4
28756,031T01208000,1504 BRANGUS DR,2022-04-14,358600.0,2021,2128,"1504 BRANGUS DR Henry County, GA",031T01208000-4/14/2022-358600.0,168.51503759398497,2022,2022,4,2022-4
28757,135E01085000,1004 CROWN RIVER PKWY,2022-04-14,360000.0,1998,2016,"1004 CROWN RIVER PKWY Henry County, GA",135E01085000-4/14/2022-360000.0,178.57142857142858,2022,2022,4,2022-4
28758,049A02020000,110 PINEHURST DR,2022-04-14,240000.0,1996,1180,"110 PINEHURST DR Henry County, GA",049A02020000-4/14/2022-240000.0,203.38983050847457,2022,2022,4,2022-4
28759,076A01037000,920 IVY BROOK CT,2022-04-14,368000.0,2002,1886,"920 IVY BROOK CT Henry County, GA",076A01037000-4/14/2022-368000.0,195.1219512195122,2022,2022,4,2022-4
28760,123-01068001,474 LAKE DOW RD,2022-04-14,400000.0,2021,2696,"474 LAKE DOW RD Henry County, GA",123-01068001-4/14/2022-400000.0,148.3679525222552,2022,2022,4,2022-4
28761,019-01012004,2836 MOUNT CARMEL RD,2022-04-14,490000.0,1999,2564,"2836 MOUNT CARMEL RD Henry County, GA",019-01012004-4/14/2022-490000.0,191.10764430577223,2022,2022,4,2022-4
28762,020E01276000,149 KENTWOOD SPRINGS DR,2022-04-14,315000.0,2005,3246,"149 KENTWOOD SPRINGS DR Henry County, GA",020E01276000-4/14/2022-315000.0,97.04251386321627,2022,2022,4,2022-4
28763,035M01254000,333 AMSTERDAM WAY,2022-04-14,357400.0,2021,2564,"333 AMSTERDAM WAY Henry County, GA",035M01254000-4/14/2022-357400.0,139.39157566302652,2022,2022,4,2022-4
28764,051B01178000,134 GOLF TERRACE DR,2022-04-14,475000.0,2001,2239,"134 GOLF TERRACE DR Henry County, GA",051B01178000-4/14/2022-475000.0,212.1482804823582,2022,2022,4,2022-4
28765,103L01019000,131 CAMDALE CT,2022-04-14,519900.0,2021,3822,"131 CAMDALE CT Henry County, GA",103L01019000-4/14/2022-519900.0,136.0282574568289,2022,2022,4,2022-4
28767,146F01042000,179 HACIENDA AVE,2022-04-13,416000.0,2021,3500,"179 HACIENDA AVE Henry County, GA",146F01042000-4/13/2022-416000.0,118.85714285714286,2022,2022,4,2022-4
28768,031T01232000,1541 BRANGUS DR,2022-04-13,364300.0,2021,2897,"1541 BRANGUS DR Henry County, GA",031T01232000-4/13/2022-364300.0,125.75077666551606,2022,2022,4,2022-4
28769,072C01009000,121 DAILEY WALK,2022-04-13,250000.0,1988,1545,"121 DAILEY WALK Henry County, GA",072C01009000-4/13/2022-250000.0,161.81229773462783,2022,2022,4,2022-4
28770,108B01174000,5080 TOWNE PARK DR,2022-04-13,240000.0,1999,1471,"5080 TOWNE PARK DR Henry County, GA",108B01174000-4/13/2022-240000.0,163.15431679129844,2022,2022,4,2022-4
28771,117-03003000,1511 CRUMBLEY RD,2022-04-12,329000.0,1989,1788,"1511 CRUMBLEY RD Henry County, GA",117-03003000-4/12/2022-329000.0,184.00447427293065,2022,2022,4,2022-4
28772,120A01044000,365 COUNTRY LAKE DR,2022-04-13,365000.0,2021,1920,"365 COUNTRY LAKE DR Henry County, GA",120A01044000-4/13/2022-365000.0,190.10416666666666,2022,2022,4,2022-4
28773,050C01024000,150 GARDEN WALK,2022-04-13,239000.0,2000,1197,"150 GARDEN WALK Henry County, GA",050C01024000-4/13/2022-239000.0,199.66583124477862,2022,2022,4,2022-4
28774,145G01372000,653 GLEANER WAY,2022-04-13,415900.0,2021,2410,"653 GLEANER WAY Henry County, GA",145G01372000-4/13/2022-415900.0,172.57261410788382,2022,2022,4,2022-4
28775,096D01825000,2208 GOLDEN EAGLE DR,2022-04-13,382500.0,2015,2533,"2208 GOLDEN EAGLE DR Henry County, GA",096D01825000-4/13/2022-382500.0,151.00671140939596,2022,2022,4,2022-4
28776,085D01007000,155 BENNINGTON DR,2022-04-13,315000.0,1991,1702,"155 BENNINGTON DR Henry County, GA",085D01007000-4/13/2022-315000.0,185.07638072855465,2022,2022,4,2022-4
28777,125A01006000,121 ROYAL WAY,2022-04-13,400000.0,2014,576,"121 ROYAL WAY Henry County, GA",125A01006000-4/13/2022-400000.0,694.4444444444445,2022,2022,4,2022-4
28778,045E01027000,146 STRATMORE PL,2022-04-13,385000.0,1997,3085,"146 STRATMORE PL Henry County, GA",045E01027000-4/13/2022-385000.0,124.79740680713128,2022,2022,4,2022-4
28779,105E01127000,340 CHALMETTE CT,2022-04-13,375000.0,2003,3245,"340 CHALMETTE CT Henry County, GA",105E01127000-4/13/2022-375000.0,115.56240369799691,2022,2022,4,2022-4
28780,045K01033000,233 GUCCI CIR,2022-04-12,474900.0,2021,3748,"233 GUCCI CIR Henry County, GA",045K01033000-4/12/2022-474900.0,126.7075773745998,2022,2022,4,2022-4
28781,176B01075000,128 LAVENDER WAY,2022-04-12,519800.0,2021,3781,"128 LAVENDER WAY Henry County, GA",176B01075000-4/12/2022-519800.0,137.47685797408093,2022,2022,4,2022-4
28782,H11-01014000,18 GROVE LN,2022-04-12,155000.0,1981,1146,"18 GROVE LN Henry County, GA",H11-01014000-4/12/2022-155000.0,135.25305410122164,2022,2022,4,2022-4
28783,093D01081000,2000 THERRON DR,2022-04-12,272900.0,2020,1830,"2000 THERRON DR Henry County, GA",093D01081000-4/12/2022-272900.0,149.12568306010928,2022,2022,4,2022-4
28784,129-01064004,318 PEEKSVILLE RD,2022-04-12,480000.0,1996,2920,"318 PEEKSVILLE RD Henry County, GA",129-01064004-4/12/2022-480000.0,164.3835616438356,2022,2022,4,2022-4
28785,088E01056000,140 RADCLIFFE DR,2022-04-12,604900.0,2021,5127,"140 RADCLIFFE DR Henry County, GA",088E01056000-4/12/2022-604900.0,117.98322605812366,2022,2022,4,2022-4
28787,024E01002000,105 EXPEDITION DR,2022-04-12,414800.0,2021,3256,"105 EXPEDITION DR Henry County, GA",024E01002000-4/12/2022-414800.0,127.39557739557739,2022,2022,4,2022-4
28789,046H01021000,341 YOUNG JAMES CIR,2022-04-12,440000.0,2002,2624,"341 YOUNG JAMES CIR Henry County, GA",046H01021000-4/12/2022-440000.0,167.6829268292683,2022,2022,4,2022-4
28790,076A01187000,1632 CELESTIAL CT,2022-04-12,296000.0,2003,1881,"1632 CELESTIAL CT Henry County, GA",076A01187000-4/12/2022-296000.0,157.3631047315258,2022,2022,4,2022-4
28791,084-01020000,85 HICKORY LAKE TRL,2022-04-12,385000.0,1992,1660,"85 HICKORY LAKE TRL Henry County, GA",084-01020000-4/12/2022-385000.0,231.9277108433735,2022,2022,4,2022-4
28792,176-01010001,683 SANDY RIDGE RD,2022-04-12,410000.0,2021,2696,"683 SANDY RIDGE RD Henry County, GA",176-01010001-4/12/2022-410000.0,152.07715133531158,2022,2022,4,2022-4
28793,078C01266000,432 THE GABLES DR,2022-04-12,290000.0,2005,1986,"432 THE GABLES DR Henry County, GA",078C01266000-4/12/2022-290000.0,146.0221550855992,2022,2022,4,2022-4
28794,153G01010000,136 CHAROLAIS DR,2022-04-12,510000.0,2018,4022,"136 CHAROLAIS DR Henry County, GA",153G01010000-4/12/2022-510000.0,126.8025857782198,2022,2022,4,2022-4
28795,166D01012000,228 CARMELL CT,2022-04-12,480000.0,2006,2828,"228 CARMELL CT Henry County, GA",166D01012000-4/12/2022-480000.0,169.73125884016974,2022,2022,4,2022-4
28796,022D01063000,213 MILLSTONE DR,2022-04-11,320000.0,2005,1905,"213 MILLSTONE DR Henry County, GA",022D01063000-4/11/2022-320000.0,167.97900262467192,2022,2022,4,2022-4
28797,031J01012000,488 HAVEN RIDGE DR,2022-04-11,360000.0,2001,2134,"488 HAVEN RIDGE DR Henry County, GA",031J01012000-4/11/2022-360000.0,168.69728209934397,2022,2022,4,2022-4
28798,031T01270000,920 DEXTER DR,2022-04-11,405400.0,2021,3004,"920 DEXTER DR Henry County, GA",031T01270000-4/11/2022-405400.0,134.95339547270305,2022,2022,4,2022-4
28799,073E01075000,236 YARDSLEY DR,2022-04-11,341000.0,2003,1859,"236 YARDSLEY DR Henry County, GA",073E01075000-4/11/2022-341000.0,183.4319526627219,2022,2022,4,2022-4
28800,079C01001000,101 LEVERET RD,2022-04-11,476300.0,2021,3145,"101 LEVERET RD Henry County, GA",079C01001000-4/11/2022-476300.0,151.44674085850556,2022,2022,4,2022-4
28801,120C01030000,409 MALACHI BND,2022-04-11,522000.0,2021,4015,"409 MALACHI BND Henry County, GA",120C01030000-4/11/2022-522000.0,130.01245330012452,2022,2022,4,2022-4
28802,146F01041000,175 HACIENDA AVE,2022-04-11,425400.0,2021,3136,"175 HACIENDA AVE Henry County, GA",146F01041000-4/11/2022-425400.0,135.65051020408163,2022,2022,4,2022-4
28803,L04-02008000,105 PEEKSVILLE RD,2022-04-11,298500.0,1920,2225,"105 PEEKSVILLE RD Henry County, GA",L04-02008000-4/11/2022-298500.0,134.1573033707865,2022,2022,4,2022-4
28805,008E01057000,1102 OAK HOLLOW LN,2022-04-11,270000.0,2005,2810,"1102 OAK HOLLOW LN Henry County, GA",008E01057000-4/11/2022-270000.0,96.08540925266904,2022,2022,4,2022-4
28806,010-01015005,580 MINTER DR,2022-04-11,255000.0,1988,1248,"580 MINTER DR Henry County, GA",010-01015005-4/11/2022-255000.0,204.32692307692307,2022,2022,4,2022-4
28807,016D01037000,431 BEACHVIEW RD,2022-04-11,431000.0,2021,2934,"431 BEACHVIEW RD Henry County, GA",016D01037000-4/11/2022-431000.0,146.89843217450579,2022,2022,4,2022-4
28808,036-02011005,1684 MOUNT CARMEL RD,2022-04-11,660000.0,2008,3365,"1684 MOUNT CARMEL RD Henry County, GA",036-02011005-4/11/2022-660000.0,196.1367013372957,2022,2022,4,2022-4
28809,073E01076000,234 YARDSLEY DR,2022-04-11,329700.0,2003,2015,"234 YARDSLEY DR Henry County, GA",073E01076000-4/11/2022-329700.0,163.6228287841191,2022,2022,4,2022-4
28810,077A01047000,291 HUNTERS CHASE,2022-04-11,275000.0,2001,2323,"291 HUNTERS CHASE Henry County, GA",077A01047000-4/11/2022-275000.0,118.38140335772708,2022,2022,4,2022-4
28811,092E01074000,140 CONCORD TER,2022-04-11,350000.0,2000,2509,"140 CONCORD TER Henry County, GA",092E01074000-4/11/2022-350000.0,139.49780789159027,2022,2022,4,2022-4
28812,148C01027000,403 PARLOR CIR,2022-04-11,278100.0,2002,1750,"403 PARLOR CIR Henry County, GA",148C01027000-4/11/2022-278100.0,158.9142857142857,2022,2022,4,2022-4
28813,050D01001000,10 CHEYENNE DR,2022-04-11,285000.0,1998,1894,"10 CHEYENNE DR Henry County, GA",050D01001000-4/11/2022-285000.0,150.4751847940866,2022,2022,4,2022-4
28814,141I01004000,205 CADES CT,2022-04-11,434900.0,2021,2406,"205 CADES CT Henry County, GA",141I01004000-4/11/2022-434900.0,180.75644222776393,2022,2022,4,2022-4
28815,142B02049000,185 CREEKSIDE WAY,2022-04-11,279000.0,1992,1504,"185 CREEKSIDE WAY Henry County, GA",142B02049000-4/11/2022-279000.0,185.50531914893617,2022,2022,4,2022-4
28816,085G01218000,1513 HARLEQUIN WAY,2022-04-11,580000.0,2018,6001,"1513 HARLEQUIN WAY Henry County, GA",085G01218000-4/11/2022-580000.0,96.65055824029328,2022,2022,4,2022-4
28817,H05A01157000,224 SANDSTONE DR,2022-04-11,306100.0,2005,2239,"224 SANDSTONE DR Henry County, GA",H05A01157000-4/11/2022-306100.0,136.71281822242074,2022,2022,4,2022-4
28818,016D01095000,1152 ALASKA ST,2022-04-11,433000.0,2021,2488,"1152 ALASKA ST Henry County, GA",016D01095000-4/11/2022-433000.0,174.03536977491962,2022,2022,4,2022-4
28819,016D01096000,1148 ALASKA ST,2022-04-11,501900.0,2021,3782,"1148 ALASKA ST Henry County, GA",016D01096000-4/11/2022-501900.0,132.70756213643574,2022,2022,4,2022-4
28820,044C01034000,317 ACARO CT,2022-04-11,302500.0,1990,2193,"317 ACARO CT Henry County, GA",044C01034000-4/11/2022-302500.0,137.93889648882808,2022,2022,4,2022-4
28821,064A01065000,105 PARK CIR,2022-04-11,204500.0,1985,1252,"105 PARK CIR Henry County, GA",064A01065000-4/11/2022-204500.0,163.33865814696486,2022,2022,4,2022-4
28822,091D01066000,241 RIVER TRACE CT,2022-04-11,340000.0,1998,2808,"241 RIVER TRACE CT Henry County, GA",091D01066000-4/11/2022-340000.0,121.08262108262109,2022,2022,4,2022-4
28823,097E01152000,240 DENHAM DR,2022-04-11,427400.0,2021,3340,"240 DENHAM DR Henry County, GA",097E01152000-4/11/2022-427400.0,127.96407185628742,2022,2022,4,2022-4
28824,129D01037000,394 VICTORY LN,2022-04-08,360000.0,2018,2548,"394 VICTORY LN Henry County, GA",129D01037000-4/8/2022-360000.0,141.287284144427,2022,2022,4,2022-4
28825,134C01006000,120 SWEET GUM TRL,2022-04-08,425000.0,1998,2334,"120 SWEET GUM TRL Henry County, GA",134C01006000-4/8/2022-425000.0,182.09083119108826,2022,2022,4,2022-4
28826,026A03018000,145 TRIPLE CROWN LN,2022-04-08,280000.0,1975,1728,"145 TRIPLE CROWN LN Henry County, GA",026A03018000-4/8/2022-280000.0,162.03703703703704,2022,2022,4,2022-4
28827,028G01262000,1561 GALLUP DR,2022-04-08,387000.0,2018,2784,"1561 GALLUP DR Henry County, GA",028G01262000-4/8/2022-387000.0,139.00862068965517,2022,2022,4,2022-4
28828,073C01045000,385 WYNBROOK DR,2022-04-08,335000.0,1997,2064,"385 WYNBROOK DR Henry County, GA",073C01045000-4/8/2022-335000.0,162.30620155038758,2022,2022,4,2022-4
28829,089J01024000,190 NAPA DR,2022-04-08,480000.0,2014,3280,"190 NAPA DR Henry County, GA",089J01024000-4/8/2022-480000.0,146.34146341463415,2022,2022,4,2022-4
28830,099A01157000,629 MORNINGSIDE DR,2022-04-08,295000.0,2003,1809,"629 MORNINGSIDE DR Henry County, GA",099A01157000-4/8/2022-295000.0,163.07352128247652,2022,2022,4,2022-4
28831,123G01070000,475 BEST FRIENDS TURN ALY,2022-04-08,400000.0,2018,3218,"475 BEST FRIENDS TURN ALY Henry County, GA",123G01070000-4/8/2022-400000.0,124.30080795525171,2022,2022,4,2022-4
28832,125A01003000,103 ROYAL WAY,2022-04-08,355000.0,1995,1746,"103 ROYAL WAY Henry County, GA",125A01003000-4/8/2022-355000.0,203.32187857961054,2022,2022,4,2022-4
28833,146E01123000,505 SARAHS LN,2022-04-08,255000.0,1999,1220,"505 SARAHS LN Henry County, GA",146E01123000-4/8/2022-255000.0,209.01639344262296,2022,2022,4,2022-4
28834,074D01302000,2541 SHROPSHIRE PL,2022-04-08,384400.0,2018,1943,"2541 SHROPSHIRE PL Henry County, GA",074D01302000-4/8/2022-384400.0,197.83839423571797,2022,2022,4,2022-4
28835,091A02025000,314 JONESBORO RD,2022-04-08,325000.0,1987,2183,"314 JONESBORO RD Henry County, GA",091A02025000-4/8/2022-325000.0,148.8776912505726,2022,2022,4,2022-4
28836,159-01062000,20 CLEVELAND RD,2022-04-08,246700.0,1983,1568,"20 CLEVELAND RD Henry County, GA",159-01062000-4/8/2022-246700.0,157.3341836734694,2022,2022,4,2022-4
28837,020C01012000,221 CHINNS WAY,2022-04-08,342900.0,2002,1879,"221 CHINNS WAY Henry County, GA",020C01012000-4/8/2022-342900.0,182.49068653539118,2022,2022,4,2022-4
