,Parcel ID,county,date,year,month,year-month,price,yr_blt,sf,price_sf,lat,long,GEOID,Sub_geo
2102,041-01009006,"1300 SOUTH HAMPTON RD Henry County, GA",1/31/22,2022,1,2022-1,220000,1996,1191,184.7187238,33.3588754,-84.2395488,13151070508,West Henry
2103,041-01009006,"1300 SOUTH HAMPTON RD Henry County, GA",8/3/18,2018,8,2018-8,145000,1996,1191,121.7464316,33.3588754,-84.2395488,13151070508,West Henry
2127,041A01029000,"110 STEELE BRANCH DR Henry County, GA",5/15/20,2020,5,2020-5,159000,1998,1204,132.0598007,33.3593885,-84.2411951,13151070508,West Henry
2138,060-01031000,"1407 SOUTH HAMPTON RD Henry County, GA",11/19/21,2021,11,2021-11,393000,1986,1340,293.2835821,33.359636,-84.2342804,13151070508,West Henry
2161,060-01007001,"1787 WEEMS RD Henry County, GA",8/31/21,2021,8,2021-8,327400,1999,2555,128.1409002,33.3601168,-84.2168874,13151070508,West Henry
2162,060-01007001,"1787 WEEMS RD Henry County, GA",4/29/20,2020,4,2020-4,268500,1999,2555,105.0880626,33.3601168,-84.2168874,13151070508,West Henry
2165,041-01012006,"1765 ROCKY CREEK RD Henry County, GA",11/30/21,2021,11,2021-11,201000,1993,1192,168.6241611,33.3602099,-84.2466686,13151070508,West Henry
2203,041B01047000,"189 KYNDAL DR Henry County, GA",12/23/20,2020,12,2020-12,235000,2006,2732,86.01756955,33.3611375,-84.2553922,13151070508,West Henry
2206,041B01044000,"183 KYNDAL DR Henry County, GA",4/17/19,2019,4,2019-4,218000,2006,3209,67.93393581,33.3611831,-84.2563797,13151070508,West Henry
2207,079-01005007,"2698 HAMPTON LOCUST GROVE RD Henry County, GA",10/29/21,2021,10,2021-10,360000,1990,2401,149.937526,33.3612113,-84.1883684,13151070508,West Henry
2209,041B01046000,"187 KYNDAL DR Henry County, GA",8/15/18,2018,8,2018-8,218000,2006,3696,58.98268398,33.3612191,-84.2557419,13151070508,West Henry
2223,041B01120000,"194 KYNDAL DR Henry County, GA",6/19/19,2019,6,2019-6,259900,2006,2732,95.1317716,33.3615515,-84.2548984,13151070508,West Henry
2229,041B01036000,"167 KYNDAL DR Henry County, GA",12/16/19,2019,12,2019-12,240000,2007,3785,63.40819022,33.3616257,-84.258869,13151070508,West Henry
2230,041B01036000,"167 KYNDAL DR Henry County, GA",10/7/21,2021,10,2021-10,317000,2007,3785,83.75165125,33.3616257,-84.258869,13151070508,West Henry
2239,041B01040000,"175 KYNDAL DR Henry County, GA",11/8/19,2019,11,2019-11,244000,2006,3792,64.34599156,33.361808,-84.2576141,13151070508,West Henry
2240,041B01040000,"175 KYNDAL DR Henry County, GA",8/15/18,2018,8,2018-8,201400,2006,3792,53.11181435,33.361808,-84.2576141,13151070508,West Henry
2259,041B01058000,"211 KYNDAL DR Henry County, GA",2/23/18,2018,2,2018-2,224900,2007,3924,57.31396534,33.3621857,-84.252553,13151070508,West Henry
2278,041B01142000,"326 AVA CT Henry County, GA",6/8/18,2018,6,2018-6,225000,2006,3898,57.72190867,33.3624537,-84.2559888,13151070508,West Henry
2289,041B01143000,"324 AVA CT Henry County, GA",6/7/19,2019,6,2019-6,218000,2006,3213,67.84936197,33.3626437,-84.2558448,13151070508,West Henry
2290,041B01024000,"145 MADISYN DR Henry County, GA",9/23/22,2022,9,2022-9,380000,2007,3908,97.23643808,33.3626475,-84.2597124,13151070508,West Henry
2296,041B01144000,"322 AVA CT Henry County, GA",6/12/18,2018,6,2018-6,218000,2006,3864,56.41821946,33.3626892,-84.2554128,13151070508,West Henry
2305,041B01025000,"147 MADISYN DR Henry County, GA",2/28/19,2019,2,2019-2,210000,2007,2660,78.94736842,33.3628109,-84.2594655,13151070508,West Henry
2312,060A01068000,"1144 PICKETS RIDGE DR Henry County, GA",1/31/20,2020,1,2020-1,198000,2003,1955,101.2787724,33.3630066,-84.2250185,13151070508,West Henry
2318,041B01130000,"318 MEGAN DR Henry County, GA",12/29/20,2020,12,2020-12,260800,2006,3740,69.73262032,33.3630666,-84.2539998,13151070508,West Henry
2319,041B01130000,"318 MEGAN DR Henry County, GA",12/9/19,2019,12,2019-12,242000,2006,3740,64.70588235,33.3630666,-84.2539998,13151070508,West Henry
2321,060-01011000,"1871 WEEMS RD Henry County, GA",3/22/19,2019,3,2019-3,235000,1987,2090,112.4401914,33.3631172,-84.2156522,13151070508,West Henry
2339,060A01051000,"734 DEREK PL Henry County, GA",9/7/21,2021,9,2021-9,283000,2001,1921,147.3191046,33.3634698,-84.2190078,13151070508,West Henry
2347,041B01062000,"219 KYNDAL DR Henry County, GA",5/6/21,2021,5,2021-5,248000,2006,2694,92.05642168,33.363576,-84.2523884,13151070508,West Henry
2348,041B01013000,"124 MADISYN DR Henry County, GA",12/30/22,2022,12,2022-12,395000,2007,3640,108.5164835,33.3635858,-84.2592187,13151070508,West Henry
2349,041B01013000,"124 MADISYN DR Henry County, GA",4/19/18,2018,4,2018-4,225000,2007,3640,61.81318681,33.3635858,-84.2592187,13151070508,West Henry
2351,041B01089000,"222 KYNDAL DR Henry County, GA",6/19/18,2018,6,2018-6,218500,2006,3381,64.62585034,33.3636026,-84.2529645,13151070508,West Henry
2352,041B01109000,"306 MEGAN DR Henry County, GA",11/22/22,2022,11,2022-11,449500,2007,3890,115.5526992,33.3636047,-84.2567912,13151070508,West Henry
2358,041B01078000,"303 MEGAN DR Henry County, GA",9/22/20,2020,9,2020-9,255000,2006,3628,70.28665932,33.3636978,-84.2559682,13151070508,West Henry
2366,041B01110000,"304 MEGAN DR Henry County, GA",11/12/19,2019,11,2019-11,245000,2007,3332,73.52941176,33.363789,-84.2569969,13151070508,West Henry
2371,041B01084000,"292 KIMBERLY CT Henry County, GA",3/18/22,2022,3,2022-3,350000,2006,3700,94.59459459,33.3638592,-84.2547339,13151070508,West Henry
2372,060-01012000,"1891 WEEMS RD Henry County, GA",1/17/20,2020,1,2020-1,275000,1988,2116,129.9621928,33.3638921,-84.2158787,13151070508,West Henry
2373,060-01012000,"1891 WEEMS RD Henry County, GA",3/30/18,2018,3,2018-3,258000,1988,2116,121.9281664,33.3638921,-84.2158787,13151070508,West Henry
2374,060-01012000,"1891 WEEMS RD Henry County, GA",9/6/22,2022,9,2022-9,410000,1988,2116,193.7618147,33.3638921,-84.2158787,13151070508,West Henry
2378,079C01005000,"117 LEVERET RD Henry County, GA",3/30/22,2022,3,2022-3,444900,2021,2693,165.2060899,33.3639811,-84.1896866,13151070508,West Henry
2379,041B01097000,"302 MEGAN DR Henry County, GA",12/5/19,2019,12,2019-12,240000,2006,3908,61.41248721,33.3639909,-84.257284,13151070508,West Henry
2387,060A01077000,"1113 PICKETS RIDGE DR Henry County, GA",4/30/19,2019,4,2019-4,171900,2004,2272,75.66021127,33.3641468,-84.2213545,13151070508,West Henry
2389,041B01083000,"294 KIMBERLY CT Henry County, GA",5/18/21,2021,5,2021-5,265000,2006,2880,92.01388889,33.3641707,-84.2548573,13151070508,West Henry
2391,060A01085000,"1223 BUTLER CT Henry County, GA",3/3/20,2020,3,2020-3,165000,2006,1807,91.31156613,33.3641978,-84.2262124,13151070508,West Henry
2392,079C01016000,"120 LEVERET RD Henry County, GA",5/31/22,2022,5,2022-5,533200,2021,3140,169.8089172,33.3642021,-84.1906752,13151070508,West Henry
2397,060A01049000,"726 DEREK PL Henry County, GA",11/16/20,2020,11,2020-11,197000,2000,1742,113.0884041,33.3643226,-84.2190284,13151070508,West Henry
2398,060A01049000,"726 DEREK PL Henry County, GA",1/14/21,2021,1,2021-1,217000,2000,1742,124.5694604,33.3643226,-84.2190284,13151070508,West Henry
2400,079C01004000,"113 LEVERET RD Henry County, GA",4/28/22,2022,4,2022-4,499900,2021,2722,183.6517267,33.3643704,-84.1896042,13151070508,West Henry
2401,041B01008000,"114 MADISYN DR Henry County, GA",6/28/19,2019,6,2019-6,226500,2006,3629,62.41388812,33.3643835,-84.2575729,13151070508,West Henry
2402,060A01078000,"1109 PICKETS RIDGE DR Henry County, GA",11/26/19,2019,11,2019-11,190000,2003,2827,67.20905554,33.3643917,-84.220984,13151070508,West Henry
2405,060-01015000,"2030 WEEMS RD Henry County, GA",8/12/19,2019,8,2019-8,249900,1987,1632,153.125,33.3644752,-84.2115141,13151070508,West Henry
2407,041B01094000,"232 KYNDAL DR Henry County, GA",12/17/21,2021,12,2021-12,325000,2006,3804,85.43638275,33.3644935,-84.2542812,13151070508,West Henry
2410,079C01017000,"112 LEVERET RD Henry County, GA",4/15/22,2022,4,2022-4,448400,2021,2894,154.9412578,33.3645457,-84.1905516,13151070508,West Henry
2416,060A01083000,"1228 BUTLER CT Henry County, GA",8/19/21,2021,8,2021-8,309000,2006,2789,110.7923987,33.3646177,-84.2267887,13151070508,West Henry
2419,041B01006000,"110 MADISYN DR Henry County, GA",3/19/18,2018,3,2018-3,215000,2006,3813,56.38604773,33.3647063,-84.2569969,13151070508,West Henry
2422,079C01003000,"109 LEVERET RD Henry County, GA",3/31/22,2022,3,2022-3,482300,2021,3346,144.1422594,33.3647863,-84.1896248,13151070508,West Henry
2426,079C01018000,"201 EVETOR RD Henry County, GA",6/30/22,2022,6,2022-6,499900,2021,2463,202.9638652,33.3649199,-84.1906134,13151070508,West Henry
2440,060A01057000,"719 DEREK PL Henry County, GA",11/20/18,2018,11,2018-11,216000,2000,2837,76.13676419,33.3653892,-84.2197746,13151070508,West Henry
2441,060A01057000,"719 DEREK PL Henry County, GA",6/25/21,2021,6,2021-6,308300,2000,2837,108.6711315,33.3653892,-84.2197746,13151070508,West Henry
2445,060A01037000,"926 SCARLETTS WALK Henry County, GA",12/14/20,2020,12,2020-12,195000,1996,1400,139.2857143,33.3654579,-84.2232483,13151070508,West Henry
2448,060A01040000,"914 SCARLETTS WALK Henry County, GA",8/27/20,2020,8,2020-8,210000,1998,1581,132.8273245,33.3655086,-84.2215192,13151070508,West Henry
2450,079C01001000,"101 LEVERET RD Henry County, GA",4/11/22,2022,4,2022-4,476300,2021,3145,151.4467409,33.3655915,-84.189563,13151070508,West Henry
2456,041B01147000,"98 MADISYN DR Henry County, GA",4/12/19,2019,4,2019-4,230000,2006,3890,59.12596401,33.3659332,-84.2551865,13151070508,West Henry
2465,060A01014000,"240 ASHLEY TRACE DR Henry County, GA",3/3/22,2022,3,2022-3,269000,1995,1685,159.6439169,33.3662814,-84.221231,13151070508,West Henry
2472,041-01001002,"856 SOUTH HAMPTON RD Henry County, GA",5/7/21,2021,5,2021-5,240000,1945,1674,143.3691756,33.366355,-84.2515393,13151070508,West Henry
2479,060A01044000,"1212 BUTLER CT Henry County, GA",5/31/22,2022,5,2022-5,270000,1998,1310,206.1068702,33.3664463,-84.2257184,13151070508,West Henry
2491,041C01003000,"220 STANDARD WAY Henry County, GA",5/14/21,2021,5,2021-5,252500,2008,2880,87.67361111,33.3668904,-84.2551042,13151070508,West Henry
2492,060A01046000,"1205 BUTLER CT Henry County, GA",7/27/21,2021,7,2021-7,271400,1999,1725,157.3333333,33.3669131,-84.2244833,13151070508,West Henry
2497,060A01029000,"235 ASHLEY TRACE DR Henry County, GA",11/18/19,2019,11,2019-11,199000,1996,1346,147.8454681,33.3670224,-84.2221367,13151070508,West Henry
2500,078-01026012,"2313 WEEMS RD Henry County, GA",3/14/22,2022,3,2022-3,235000,1999,2128,110.4323308,33.3671968,-84.2075817,13151070508,West Henry
2538,060A01021000,"221 ASHLEY TRACE DR Henry County, GA",5/20/20,2020,5,2020-5,233000,1996,1718,135.6228172,33.3682911,-84.2221779,13151070508,West Henry
2545,041-01023002,"548 SOUTH HAMPTON RD Henry County, GA",11/19/21,2021,11,2021-11,260000,1937,1748,148.7414188,33.3684441,-84.2603707,13151070508,West Henry
2554,079-01011001,"2294 HAMPTON LOCUST GROVE RD Henry County, GA",4/26/22,2022,4,2022-4,265000,1953,1799,147.3040578,33.3685819,-84.2012191,13151070508,West Henry
2566,060A01019000,"214 ASHLEY TRACE DR Henry County, GA",9/30/20,2020,9,2020-9,208000,1997,1591,130.7353865,33.3688643,-84.2213545,13151070508,West Henry
2567,060A01020000,"215 ASHLEY TRACE DR Henry County, GA",6/30/20,2020,6,2020-6,224900,1997,2278,98.72695347,33.3688647,-84.2223014,13151070508,West Henry
2575,059A01043000,"690 DEREK PL Henry County, GA",12/20/22,2022,12,2022-12,307000,1995,1486,206.5948856,33.3689794,-84.2191313,13151070508,West Henry
2576,059A01043000,"690 DEREK PL Henry County, GA",8/19/19,2019,8,2019-8,180000,1995,1486,121.1305518,33.3689794,-84.2191313,13151070508,West Henry
2577,059D01012000,"145 DONOVAN AVE Henry County, GA",5/27/22,2022,5,2022-5,593700,2021,4028,147.3932473,33.368989,-84.2146435,13151070508,West Henry
2597,078A01010000,"205 PLANTERS WALK Henry County, GA",3/17/22,2022,3,2022-3,306000,1991,1514,202.1136063,33.3693776,-84.20892,13151070508,West Henry
2602,059A01020000,"211 ASHLEY TRACE DR Henry County, GA",7/28/20,2020,7,2020-7,184000,1994,1396,131.8051576,33.3694762,-84.2223014,13151070508,West Henry
2603,078B01009000,"116 CORLEYS LN Henry County, GA",11/29/22,2022,11,2022-11,269000,1999,1549,173.6604261,33.3694797,-84.2078287,13151070508,West Henry
2605,059D01011000,"141 DONOVAN AVE Henry County, GA",6/3/22,2022,6,2022-6,544700,2021,3414,159.5489162,33.3695283,-84.2144994,13151070508,West Henry
2620,078B01012000,"115 CORLEYS LN Henry County, GA",1/24/18,2018,1,2018-1,155000,1998,1553,99.8068255,33.3697603,-84.2068198,13151070508,West Henry
2621,078B01012000,"115 CORLEYS LN Henry County, GA",3/26/21,2021,3,2021-3,189900,1998,1553,122.2794591,33.3697603,-84.2068198,13151070508,West Henry
2623,078B01020000,"215 CORLEYS DR Henry County, GA",9/8/21,2021,9,2021-9,262100,2000,1688,155.2725118,33.3697689,-84.2051314,13151070508,West Henry
2629,059D01010000,"137 DONOVAN AVE Henry County, GA",5/31/22,2022,5,2022-5,544400,2021,3726,146.1084273,33.3698815,-84.2145817,13151070508,West Henry
2630,059A01045000,"674 DEREK PL Henry County, GA",2/17/21,2021,2,2021-2,212900,1995,1380,154.2753623,33.369906,-84.2188637,13151070508,West Henry
2632,078B01019000,"214 CORLEYS DR Henry County, GA",6/1/18,2018,6,2018-6,155000,1999,1497,103.5404142,33.3699287,-84.2057491,13151070508,West Henry
2645,040A01052000,"409 KYNDAL WAY Henry County, GA",11/6/20,2020,11,2020-11,234000,2000,1824,128.2894737,33.3704984,-84.2490553,13151070508,West Henry
2654,040A01049000,"291 VALLEY WAY Henry County, GA",2/4/19,2019,2,2019-2,208400,2002,2036,102.3575639,33.3706663,-84.2480566,13151070508,West Henry
2660,078B01017000,"208 CORLEYS DR Henry County, GA",2/15/18,2018,2,2018-2,137000,1998,1705,80.35190616,33.3707625,-84.2058315,13151070508,West Henry
2670,059A01024000,"186 ASHLEY TRACE DR Henry County, GA",12/27/18,2018,12,2018-12,230000,1995,1677,137.149672,33.3709211,-84.2214369,13151070508,West Henry
2671,059A01024000,"186 ASHLEY TRACE DR Henry County, GA",5/3/21,2021,5,2021-5,300000,1995,1677,178.8908766,33.3709211,-84.2214369,13151070508,West Henry
2673,059D01008000,"129 DONOVAN AVE Henry County, GA",1/31/22,2022,1,2022-1,499400,2021,4112,121.4494163,33.3709336,-84.2146641,13151070508,West Henry
2677,059D01054000,"401 DIXON WAY Henry County, GA",3/16/22,2022,3,2022-3,531800,2021,3574,148.7968663,33.3709948,-84.2155081,13151070508,West Henry
2684,078-01025003,"2126 HAMPTON LOCUST GROVE RD Henry County, GA",6/10/21,2021,6,2021-6,320000,2004,2738,116.8736304,33.3711393,-84.2036077,13151070508,West Henry
2689,078A01016000,"160 PLANTERS WALK Henry County, GA",10/21/22,2022,10,2022-10,360000,1992,3108,115.8301158,33.3712563,-84.2098671,13151070508,West Henry
2691,059D01007000,"125 DONOVAN AVE Henry County, GA",1/31/22,2022,1,2022-1,479100,2021,3910,122.5319693,33.3713059,-84.2146847,13151070508,West Henry
2694,040A01055000,"400 KYNDAL WAY Henry County, GA",4/30/21,2021,4,2021-4,330000,2000,2453,134.529148,33.3713701,-84.2490142,13151070508,West Henry
2702,059D01058000,"400 DIXON WAY Henry County, GA",3/22/22,2022,3,2022-3,451600,2021,3700,122.0540541,33.3715758,-84.2153229,13151070508,West Henry
2707,059D01057000,"404 DIXON WY Henry County, GA",3/11/22,2022,3,2022-3,486900,2021,3404,143.0376028,33.3716158,-84.215714,13151070508,West Henry
2715,040A01034000,"253 VALLEY WAY Henry County, GA",1/31/19,2019,1,2019-1,225500,1998,2421,93.1433292,33.371764,-84.251034,13151070508,West Henry
2717,078A01017000,"150 PLANTERS WALK Henry County, GA",6/8/20,2020,6,2020-6,166000,1990,1520,109.2105263,33.3717866,-84.2098212,13151070508,West Henry
2721,040A01045000,"284 VALLEY WAY Henry County, GA",10/22/21,2021,10,2021-10,365000,2003,3156,115.652725,33.3717973,-84.2483352,13151070508,West Henry
2723,040A01029000,"223 VALLEY WAY Henry County, GA",10/21/22,2022,10,2022-10,335000,1997,2016,166.1706349,33.371851,-84.2537463,13151070508,West Henry
2734,059A01026000,"170 ASHLEY TRACE DR Henry County, GA",7/28/22,2022,7,2022-7,295000,1994,1757,167.8998293,33.3720111,-84.2213957,13151070508,West Henry
2738,059D01006000,"121 DONOVAN AVE Henry County, GA",2/24/22,2022,2,2022-2,511100,2021,4047,126.2910798,33.372095,-84.214515,13151070508,West Henry
2741,059A01036000,"643 DEREK PL Henry County, GA",7/25/19,2019,7,2019-7,179900,1995,1390,129.4244604,33.3721131,-84.2198312,13151070508,West Henry
2742,059A01036000,"643 DEREK PL Henry County, GA",3/11/21,2021,3,2021-3,210000,1995,1390,151.0791367,33.3721131,-84.2198312,13151070508,West Henry
2745,059B01007000,"165 WINDY OAKS LN Henry County, GA",5/18/20,2020,5,2020-5,199900,1995,1916,104.3319415,33.3721835,-84.21102,13151070508,West Henry
2746,059C01006000,"120 BRADESBURY LN Henry County, GA",3/23/22,2022,3,2022-3,250000,2003,1689,148.0165779,33.3721867,-84.2139023,13151070508,West Henry
2750,078A01004000,"145 PLANTERS WALK Henry County, GA",12/5/19,2019,12,2019-12,179900,1990,1334,134.8575712,33.3722585,-84.2088788,13151070508,West Henry
2761,078-01026000,"2118 HAMPTON LOCUST GROVE RD Henry County, GA",8/13/18,2018,8,2018-8,198000,1927,2439,81.18081181,33.3724429,-84.2053373,13151070508,West Henry
2777,078A01003000,"135 PLANTERS WALK Henry County, GA",11/15/21,2021,11,2021-11,293000,1991,1745,167.9083095,33.3726706,-84.208817,13151070508,West Henry
2783,078B01003000,"104 CORLEYS LN Henry County, GA",1/28/21,2021,1,2021-1,176000,1998,1472,119.5652174,33.3727915,-84.207664,13151070508,West Henry
2797,078-01026006,"2068 HAMPTON LOCUST GROVE RD Henry County, GA",5/23/19,2019,5,2019-5,167000,1997,1376,121.3662791,33.3730548,-84.2062845,13151070508,West Henry
2799,078A01002000,"125 PLANTERS WALK Henry County, GA",5/27/22,2022,5,2022-5,300000,1992,1481,202.5658339,33.3730845,-84.2087964,13151070508,West Henry
2800,078A01002000,"125 PLANTERS WALK Henry County, GA",4/12/21,2021,4,2021-4,192500,1992,1481,129.9797434,33.3730845,-84.2087964,13151070508,West Henry
2808,059D01005000,"117 DONOVAN AVE Henry County, GA",3/15/22,2022,3,2022-3,502000,2021,3574,140.4588696,33.3732195,-84.2146828,13151070508,West Henry
2810,059C01009000,"117 BRADESBURY LN Henry County, GA",7/22/22,2022,7,2022-7,275000,2003,1500,183.3333333,33.373248,-84.2132435,13151070508,West Henry
2812,059D01064000,"328 VANTAGE PT Henry County, GA",5/3/19,2019,5,2019-5,388000,2018,4047,95.87348653,33.373274,-84.216551,13151070508,West Henry
2813,059D01065000,"332 VANTAGE PT Henry County, GA",3/31/20,2020,3,2020-3,351900,2019,3365,104.576523,33.3733009,-84.2171962,13151070508,West Henry
2815,078B01029000,"101 CORLEYS LN Henry County, GA",4/27/20,2020,4,2020-4,171000,1999,1956,87.42331288,33.3733399,-84.2067787,13151070508,West Henry
2822,040A01013000,"152 TURNER CREEK DR Henry County, GA",7/6/18,2018,7,2018-7,320000,1997,5339,59.93631766,33.3735298,-84.2536846,13151070508,West Henry
2829,059A01011000,"155 ASHLEY TRACE DR Henry County, GA",8/10/21,2021,8,2021-8,280000,1995,1949,143.6634171,33.3736368,-84.2216015,13151070508,West Henry
2830,059D01004000,"113 DONOVAN AVE Henry County, GA",3/21/22,2022,3,2022-3,471500,2021,3677,128.2295349,33.3736417,-84.2146641,13151070508,West Henry
2831,059A01051000,"626 DEREK PL Henry County, GA",9/20/21,2021,9,2021-9,284900,1995,1434,198.6750349,33.3736434,-84.2189255,13151070508,West Henry
2832,059B01004000,"135 WINDY OAKS LN Henry County, GA",1/23/20,2020,1,2020-1,170000,1995,1749,97.19839909,33.3736515,-84.211123,13151070508,West Henry
2835,040A01008000,"149 TURNER CREEK DR Henry County, GA",4/14/21,2021,4,2021-4,300000,1997,2754,108.9324619,33.3736552,-84.2545076,13151070508,West Henry
2839,059D01066000,"329 VANTAGE PT Henry County, GA",10/16/19,2019,10,2019-10,390000,2018,4124,94.56838021,33.3736961,-84.2177109,13151070508,West Henry
2843,078B01001000,"100 CORLEYS LN Henry County, GA",12/16/22,2022,12,2022-12,280000,2000,1509,185.5533466,33.3737618,-84.2073963,13151070508,West Henry
2856,078-01026001,"2020 HAMPTON LOCUST GROVE RD Henry County, GA",12/2/22,2022,12,2022-12,260000,1997,1308,198.7767584,33.3740032,-84.2078905,13151070508,West Henry
